项目楼栋情况,公园上苑公园上苑,座号,B,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,32,房号,3201,用途,住宅,,建筑面积94.32平方米,户内面积,67.56平方米,分摊面积,26.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,32,房号,3207,用途,住宅,,建筑面积61.17平方米,户内面积,43.81平方米,分摊面积,17.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)5361号,拟售价格,--元/平方米(按建筑面积计)楼层,31,房号,3101,用途,住宅,,建筑面积94.32平方米,户内面积,67.56平方米,分摊面积,26.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)1564号,拟售价格,--元/平方米(按建筑面积计)楼层,31,房号,3107,用途,住宅,,建筑面积61.17平方米,户内面积,43.81平方米,分摊面积,17.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)3207号,拟售价格,--元/平方米(按建筑面积计)楼层,30,房号,3001,用途,住宅,,建筑面积94.32平方米,户内面积,67.56平方米,分摊面积,26.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)1223号,拟售价格,--元/平方米(按建筑面积计)楼层,30,房号,3007,用途,住宅,,建筑面积61.17平方米,户内面积,43.81平方米,分摊面积,17.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)3206号,拟售价格,--元/平方米(按建筑面积计)楼层,29,房号,2901,用途,住宅,,建筑面积94.32平方米,户内面积,67.56平方米,分摊面积,26.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)3975号,拟售价格,--元/平方米(按建筑面积计)楼层,29,房号,2907,用途,住宅,,建筑面积61.17平方米,户内面积,43.81平方米,分摊面积,17.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)4138号,拟售价格,--元/平方米(按建筑面积计)楼层,28,房号,2801,用途,住宅,,建筑面积94.32平方米,户内面积,67.56平方米,分摊面积,26.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)1542号,拟售价格,--元/平方米(按建筑面积计)楼层,28,房号,2807,用途,住宅,,建筑面积61.17平方米,户内面积,43.81平方米,分摊面积,17.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)2322号,拟售价格,--元/平方米(按建筑面积计)楼层,27,房号,2701,用途,住宅,,建筑面积94.32平方米,户内面积,67.56平方米,分摊面积,26.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,公园上苑公园上苑,座号,B,合同号,深(罗)网预买字(2015)1674号,拟售价格,--元/平方米(按建筑面积计)楼层,27,房号,2707,用途,住宅,,建筑面积61.17平方米,户内面积,43.81平方米,分摊面积,17.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
