项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,54765元/平方米(按建筑面积计)楼层,31,房号,3101,用途,住宅,,建筑面积113.82平方米,户内面积,91.3平方米,分摊面积,22.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,52934元/平方米(按建筑面积计)楼层,31,房号,3102,用途,住宅,,建筑面积96.07平方米,户内面积,77.06平方米,分摊面积,19.01平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,53434元/平方米(按建筑面积计)楼层,31,房号,3103,用途,住宅,,建筑面积96.08平方米,户内面积,77.06平方米,分摊面积,19.02平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,52334元/平方米(按建筑面积计)楼层,31,房号,3104,用途,住宅,,建筑面积96.07平方米,户内面积,77.06平方米,分摊面积,19.01平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,51184元/平方米(按建筑面积计)楼层,31,房号,3105,用途,住宅,,建筑面积96.01平方米,户内面积,77.01平方米,分摊面积,19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,54965元/平方米(按建筑面积计)楼层,30,房号,3001,用途,住宅,,建筑面积113.82平方米,户内面积,91.3平方米,分摊面积,22.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,53134元/平方米(按建筑面积计)楼层,30,房号,3002,用途,住宅,,建筑面积96.07平方米,户内面积,77.06平方米,分摊面积,19.01平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,53634元/平方米(按建筑面积计)楼层,30,房号,3003,用途,住宅,,建筑面积96.08平方米,户内面积,77.06平方米,分摊面积,19.02平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,52534元/平方米(按建筑面积计)楼层,30,房号,3004,用途,住宅,,建筑面积96.07平方米,户内面积,77.06平方米,分摊面积,19.01平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,龙光玖瑞府1栋,座号,3单元,合同号,--,拟售价格,51384元/平方米(按建筑面积计)楼层,30,房号,3005,用途,住宅,,建筑面积96.01平方米,户内面积,77.01平方米,分摊面积,19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
