项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,3,房号,301,用途,商业,,建筑面积209.03平方米,户内面积,138.18平方米,分摊面积,70.85平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,3,房号,302,用途,商业,,建筑面积243.21平方米,户内面积,160.78平方米,分摊面积,82.43平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,3,房号,303,用途,商业,,建筑面积319.31平方米,户内面积,211.08平方米,分摊面积,108.23平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,3,房号,305,用途,商业,,建筑面积196.96平方米,户内面积,130.2平方米,分摊面积,66.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,3,房号,306,用途,商业,,建筑面积169.73平方米,户内面积,112.2平方米,分摊面积,57.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,2,房号,201,用途,商业,,建筑面积131.76平方米,户内面积,73.3平方米,分摊面积,58.46平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,2,房号,202,用途,商业,,建筑面积85.73平方米,户内面积,47.69平方米,分摊面积,38.04平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,2,房号,203,用途,商业,,建筑面积59.01平方米,户内面积,32.82平方米,分摊面积,26.19平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,2,房号,205,用途,商业,,建筑面积65.12平方米,户内面积,36.22平方米,分摊面积,28.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,2,房号,206,用途,商业,,建筑面积65.12平方米,户内面积,36.22平方米,分摊面积,28.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,2,房号,207,用途,商业,,建筑面积65.12平方米,户内面积,36.22平方米,分摊面积,28.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,2,房号,208,用途,商业,,建筑面积65.12平方米,户内面积,36.22平方米,分摊面积,28.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,远洋新干线远洋广场11栋,座号,--,合同号,--,拟售价格,--元/平方米(按建筑面积计)楼层,2,房号,209,用途,商业,,建筑面积65.12平方米,户内面积,36.22平方米,分摊面积,28.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
