项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,52252.25元/平方米(按建筑面积计)楼层,46,房号,4601,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55818.25元/平方米(按建筑面积计)楼层,46,房号,4602,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55718.24元/平方米(按建筑面积计)楼层,46,房号,4603,用途,住宅,,建筑面积91.49平方米,户内面积,69.63平方米,分摊面积,21.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53852.25元/平方米(按建筑面积计)楼层,46,房号,4604,用途,住宅,,建筑面积91.49平方米,户内面积,69.63平方米,分摊面积,21.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53752.25元/平方米(按建筑面积计)楼层,46,房号,4605,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53652.25元/平方米(按建筑面积计)楼层,46,房号,4606,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,52402.25元/平方米(按建筑面积计)楼层,45,房号,4501,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55968.25元/平方米(按建筑面积计)楼层,45,房号,4502,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55868.25元/平方米(按建筑面积计)楼层,45,房号,4503,用途,住宅,,建筑面积91.49平方米,户内面积,69.63平方米,分摊面积,21.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,54002.24元/平方米(按建筑面积计)楼层,45,房号,4504,用途,住宅,,建筑面积91.49平方米,户内面积,69.63平方米,分摊面积,21.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53902.25元/平方米(按建筑面积计)楼层,45,房号,4505,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53802.24元/平方米(按建筑面积计)楼层,45,房号,4506,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,52352.25元/平方米(按建筑面积计)楼层,44,房号,4401,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55918.26元/平方米(按建筑面积计)楼层,44,房号,4402,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55818.25元/平方米(按建筑面积计)楼层,44,房号,4403,用途,住宅,,建筑面积91.49平方米,户内面积,69.63平方米,分摊面积,21.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53952.26元/平方米(按建筑面积计)楼层,44,房号,4404,用途,住宅,,建筑面积91.49平方米,户内面积,69.63平方米,分摊面积,21.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53852.26元/平方米(按建筑面积计)楼层,44,房号,4405,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53752.25元/平方米(按建筑面积计)楼层,44,房号,4406,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,52302.25元/平方米(按建筑面积计)楼层,43,房号,4301,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55868.26元/平方米(按建筑面积计)楼层,43,房号,4302,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55768.26元/平方米(按建筑面积计)楼层,43,房号,4303,用途,住宅,,建筑面积91.49平方米,户内面积,69.63平方米,分摊面积,21.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53902.25元/平方米(按建筑面积计)楼层,43,房号,4304,用途,住宅,,建筑面积91.49平方米,户内面积,69.63平方米,分摊面积,21.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53802.26元/平方米(按建筑面积计)楼层,43,房号,4305,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,53702.25元/平方米(按建筑面积计)楼层,43,房号,4306,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,52252.25元/平方米(按建筑面积计)楼层,42,房号,4201,用途,住宅,,建筑面积110.69平方米,户内面积,84.24平方米,分摊面积,26.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,珑湾上城花园1栋,座号,B座,合同号,--,拟售价格,55818.26元/平方米(按建筑面积计)楼层,42,房号,4202,用途,住宅,,建筑面积82.7平方米,户内面积,62.94平方米,分摊面积,19.76平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
