项目楼栋情况,满京华云朗公馆1栋,座号,--,合同号,--,拟售价格,79589元/平方米(按建筑面积计)楼层,1,房号,101,用途,商业,,建筑面积48.17平方米,户内面积,45.2平方米,分摊面积,2.97平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,--,合同号,--,拟售价格,80089元/平方米(按建筑面积计)楼层,1,房号,102,用途,商业,,建筑面积30.56平方米,户内面积,28.68平方米,分摊面积,1.88平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,--,合同号,--,拟售价格,80389元/平方米(按建筑面积计)楼层,1,房号,103,用途,商业,,建筑面积35.18平方米,户内面积,33.02平方米,分摊面积,2.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,--,合同号,--,拟售价格,80189元/平方米(按建筑面积计)楼层,1,房号,104,用途,商业,,建筑面积35.18平方米,户内面积,33.01平方米,分摊面积,2.17平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,--,合同号,--,拟售价格,79889元/平方米(按建筑面积计)楼层,1,房号,105,用途,商业,,建筑面积29.78平方米,户内面积,27.95平方米,分摊面积,1.83平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,50743元/平方米(按建筑面积计)楼层,26,房号,2601,用途,住宅,,建筑面积82.24平方米,户内面积,59.93平方米,分摊面积,22.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,50963元/平方米(按建筑面积计)楼层,26,房号,2602,用途,住宅,,建筑面积86.68平方米,户内面积,63.16平方米,分摊面积,23.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,51423元/平方米(按建筑面积计)楼层,26,房号,2603,用途,住宅,,建筑面积84.4平方米,户内面积,61.5平方米,分摊面积,22.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,50743元/平方米(按建筑面积计)楼层,26,房号,2604,用途,住宅,,建筑面积82.32平方米,户内面积,59.98平方米,分摊面积,22.34平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,50893元/平方米(按建筑面积计)楼层,25,房号,2501,用途,住宅,,建筑面积82.24平方米,户内面积,59.93平方米,分摊面积,22.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,51113元/平方米(按建筑面积计)楼层,25,房号,2502,用途,住宅,,建筑面积86.68平方米,户内面积,63.16平方米,分摊面积,23.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,51573元/平方米(按建筑面积计)楼层,25,房号,2503,用途,住宅,,建筑面积84.4平方米,户内面积,61.5平方米,分摊面积,22.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,50893元/平方米(按建筑面积计)楼层,25,房号,2504,用途,住宅,,建筑面积82.32平方米,户内面积,59.98平方米,分摊面积,22.34平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,满京华云朗公馆1栋,座号,A,合同号,--,拟售价格,50913元/平方米(按建筑面积计)楼层,24,房号,2401,用途,住宅,,建筑面积81.57平方米,户内面积,59.93平方米,分摊面积,21.64平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
